transaction_id,opportunity_name,product_id,store_id,quantity,selling_price,discount_amount,transaction_timestamp,payment_mode,sales_channel
TXN000477,Modern Accessories Order 20,P0014,S004,5,21855,1520,05-Mar-2026 02.27.46 PM,Cash,Store
TXN000478,Mega Appliances Order 49,P0018,S004,4,70050,7425,24-Mar-2026 12.39.24 AM,Cash,Store
TXN000479,Elite Accessories Order 2,P0018,S005,5,23435,1454,14-Jan-2026 11.04.11 AM,Cash,Online
TXN000480,Mega Groceries Order 10,P0003,S004,2,81363,10840,06-Mar-2026 10.05.45 PM,Card,Store
TXN000481,Urban Lifestyle Order 46,P0016,S004,5,67128,3056,17-Jan-2026 04.51.06 PM,Net Banking,Online
TXN000482,Value Lifestyle Order 68,P0003,S002,5,62955,3532,17-Feb-2026 01.33.59 PM,UPI,Store
TXN000483,Quick Furniture Order 60,P0008,S004,5,77102,2546,17-Jan-2026 08.49.39 AM,Cash,Store
TXN000484,Urban Appliances Order 37,P0004,S004,3,37497,3502,04-Jan-2026 05.11.13 AM,Net Banking,Online
TXN000485,Smart Furniture Order 63,P0014,S002,2,40061,2865,10-Jan-2026 02.26.10 PM,Card,Store
TXN000486,Royal Electronics Order 11,P0011,S002,1,43043,5226,16-Mar-2026 05.03.50 PM,Cash,Store
TXN000487,Urban Fashion Order 77,P0010,S001,4,91096,11270,24-Mar-2026 06.11.11 AM,Card,Online
TXN000488,Smart Lifestyle Order 16,P0008,S005,4,34014,2486,07-Mar-2026 01.48.44 AM,Card,Online
TXN000489,Urban Electronics Order 87,P0010,S004,1,47692,5905,03-Mar-2026 07.28.04 PM,Card,Store
TXN000490,Fresh Furniture Order 53,P0015,S004,2,17844,84,10-Mar-2026 01.42.36 PM,Card,Store
TXN000491,Urban Mobile Order 3,P0015,S002,2,48783,3322,07-Mar-2026 08.30.11 AM,Card,Store
TXN000492,Quick Groceries Order 76,P0002,S003,3,111906,10812,20-Feb-2026 10.06.17 PM,Net Banking,Online
TXN000493,Value Fashion Order 95,P0020,S004,3,18516,999,05-Mar-2026 10.41.55 PM,Cash,Online
TXN000494,Prime Fashion Order 19,P0012,S003,3,91741,9280,19-Mar-2026 07.03.35 AM,Card,Store
TXN000495,Urban Mobile Order 42,P0018,S005,2,24031,214,25-Mar-2026 12.20.06 AM,UPI,Store
TXN000496,Smart Furniture Order 63,P0006,S002,4,52224,743,15-Jan-2026 01.43.40 PM,Net Banking,Online
TXN000497,Fresh Electronics Order 75,P0013,S001,4,61068,8881,06-Jan-2026 09.55.11 AM,Net Banking,Store
TXN000498,Global Fashion Order 56,P0001,S004,1,40510,5775,10-Feb-2026 11.56.55 PM,Net Banking,Online
TXN000499,Quick Electronics Order 27,P0013,S005,5,47437,4094,08-Jan-2026 01.30.14 PM,Net Banking,Store
TXN000500,Value Groceries Order 45,P0009,S004,1,62797,5114,02-Mar-2026 10.55.12 PM,Cash,Online
TXN000501,Prime Mobile Order 90,P0017,S004,5,116319,15524,17-Mar-2026 06.52.32 AM,Cash,Store
TXN000502,Royal Mobile Order 23,P0005,S004,4,32814,814,26-Jan-2026 02.24.40 PM,Card,Online
TXN000503,Urban Fashion Order 77,P0019,S004,5,65354,4243,13-Mar-2026 02.57.18 AM,Card,Online
TXN000504,Modern Lifestyle Order 58,P0005,S002,4,36350,4716,28-Feb-2026 04.39.44 PM,Card,Store
TXN000505,Value Groceries Order 25,P0014,S004,3,11094,1267,31-Mar-2026 11.01.29 PM,Net Banking,Online
TXN000506,Global Fashion Order 56,P0008,S005,4,55524,2806,11-Jan-2026 04.50.22 AM,Card,Online
TXN000507,Prime Mobile Order 90,P0020,S003,4,7090,172,04-Jan-2026 04.58.06 PM,UPI,Online
TXN000508,Fresh Mobile Order 31,P0019,S001,2,34432,1802,22-Jan-2026 10.47.59 AM,Card,Store
TXN000509,Quick Furniture Order 48,P0003,S005,4,31527,4664,11-Mar-2026 10.32.25 AM,Net Banking,Online
TXN000510,Royal Electronics Order 11,P0007,S003,4,113191,14317,08-Jan-2026 07.59.32 AM,Cash,Store
TXN000511,Modern Mobile Order 94,P0014,S001,5,47082,5412,18-Feb-2026 03.10.09 AM,Cash,Online
TXN000512,Global Fashion Order 56,P0006,S002,4,21715,779,13-Feb-2026 05.51.54 AM,Cash,Online
TXN000513,Modern Mobile Order 93,P0005,S005,1,52920,7379,19-Feb-2026 06.55.11 PM,Card,Store
TXN000514,Global Appliances Order 51,P0013,S001,4,62561,2156,21-Mar-2026 01.01.14 AM,Cash,Online
TXN000515,Smart Electronics Order 66,P0015,S002,3,107089,7283,23-Mar-2026 07.40.08 PM,Card,Online
TXN000516,Urban Mobile Order 3,P0009,S005,-1,95394,8762,20-Jan-2026 05.36.04 AM,Card,Store
TXN000517,Quick Groceries Order 34,P0017,S003,1,112534,5449,24-Mar-2026 05.54.43 PM,Net Banking,Store
TXN000518,Mega Mobile Order 26,P0003,S004,5,86792,1329,15-Mar-2026 06.41.01 PM,Cash,Store
TXN000519,Elite Accessories Order 28,P0006,S005,4,102374,5199,14-Feb-2026 04.49.34 AM,Card,Store
TXN000520,Smart Electronics Order 66,P0015,S002,4,16391,1470,12-Mar-2026 08.02.47 PM,Card,Store
TXN000521,Smart Lifestyle Order 16,P0011,S005,1,96445,6567,11-Feb-2026 01.43.04 PM,Card,Store
TXN000522,Elite Furniture Order 54,P0006,S003,3,44318,1101,17-Jan-2026 02.08.08 PM,Net Banking,Store
TXN000523,Quick Groceries Order 91,P0020,S002,3,46173,4563,10-Feb-2026 05.22.54 AM,Net Banking,Online
TXN000524,Quick Groceries Order 76,P0009,S003,1,14140,1660,02-Jan-2026 04.28.17 PM,Cash,Store
TXN000525,Elite Electronics Order 52,P0013,S005,5,22235,2654,22-Feb-2026 09.33.03 PM,Cash,Store
TXN000526,Urban Mobile Order 3,P0017,S002,2,81750,10321,24-Mar-2026 07.51.23 AM,Card,Store
TXN000527,Quick Appliances Order 22,P0011,S005,4,22355,2675,23-Mar-2026 07.02.21 PM,UPI,Online
TXN000528,Modern Accessories Order 20,P0018,S002,1,27408,1863,30-Jan-2026 08.54.33 PM,Card,Online
TXN000529,Mega Groceries Order 10,P0015,S002,3,62246,2550,02-Feb-2026 01.53.42 PM,Net Banking,Online
TXN000530,Quick Fashion Order 41,P0007,S003,1,73930,4130,29-Jan-2026 04.46.29 PM,Card,Online
TXN000531,Quick Appliances Order 22,P0018,S003,3,55966,7002,13-Jan-2026 08.51.15 PM,UPI,Store
TXN000532,Fresh Electronics Order 85,P0006,S005,3,111023,15214,11-Mar-2026 04.10.26 PM,Card,Online
TXN000533,Elite Electronics Order 52,P0006,S003,2,115495,7710,21-Feb-2026 11.42.24 AM,Cash,Online
TXN000534,Global Appliances Order 51,P0002,S001,2,78617,2286,18-Jan-2026 08.43.07 AM,Net Banking,Online
TXN000535,Quick Electronics Order 27,P0019,S002,3,106078,6120,15-Mar-2026 01.26.12 PM,Card,Store
TXN000536,Modern Lifestyle Order 18,P0016,S003,4,68320,5226,14-Jan-2026 02.56.48 AM,Card,Store
TXN000537,Smart Furniture Order 63,P0008,S001,5,16203,249,14-Feb-2026 07.19.44 PM,Cash,Store
TXN000538,Prime Groceries Order 33,P0001,S001,1,48264,6294,21-Jan-2026 04.03.58 PM,Card,Online
TXN000539,Royal Groceries Order 100,P0009,S003,4,100505,239,04-Feb-2026 01.38.26 AM,Card,Online
TXN000540,Mega Appliances Order 89,P0007,S003,3,48407,6737,03-Feb-2026 07.08.15 PM,Net Banking,Store
TXN000541,Royal Lifestyle Order 32,P0019,S004,1,35049,2519,12-Mar-2026 12.11.53 AM,Cash,Store
TXN000542,Quick Groceries Order 91,P0017,S002,5,13939,1175,24-Jan-2026 10.14.01 PM,UPI,Online
TXN000543,Metro Groceries Order 24,P0008,S004,3,108724,6837,31-Mar-2026 08.32.14 AM,Card,Online
TXN000544,Elite Appliances Order 73,P0003,S001,2,96186,838,13-Feb-2026 01.47.57 PM,UPI,Store
TXN000545,Fresh Electronics Order 85,P0007,S003,-1,73923,9789,28-Mar-2026 07.32.45 PM,UPI,Online
TXN000546,Mega Appliances Order 89,P0016,S001,4,119793,16816,14-Mar-2026 11.57.41 AM,UPI,Store
TXN000547,Fresh Mobile Order 1,P0016,S003,5,36036,18,10-Mar-2026 10.15.43 PM,Cash,Store
TXN000548,Metro Fashion Order 30,P0015,S001,2,22974,2529,17-Jan-2026 11.16.08 PM,Cash,Store
TXN000549,Metro Fashion Order 36,P0011,S005,5,85162,4011,11-Feb-2026 02.24.59 AM,Cash,Online
TXN000550,Value Groceries Order 25,P0012,S004,3,19550,61,31-Mar-2026 05.56.16 PM,UPI,Online
TXN000551,Urban Lifestyle Order 74,P0004,S002,1,119316,6094,23-Mar-2026 11.43.29 AM,Cash,Store
TXN000552,Fresh Appliances Order 15,P0016,S003,3,102699,5718,27-Jan-2026 06.14.41 PM,Cash,Online
TXN000553,Urban Lifestyle Order 46,P0006,S003,3,58538,3269,24-Feb-2026 03.48.28 PM,UPI,Store
TXN000554,Value Accessories Order 12,P0004,S004,1,60746,8192,12-Mar-2026 06.28.20 AM,Net Banking,Online
TXN000555,Quick Accessories Order 29,P0018,S001,5,72548,4870,10-Feb-2026 02.44.39 AM,Card,Store
TXN000556,Fresh Electronics Order 65,P0010,S004,1,112784,12843,11-Feb-2026 05.06.19 PM,Cash,Store
TXN000557,Metro Mobile Order 38,P0003,S001,4,106116,12219,05-Jan-2026 03.00.16 AM,Card,Online
TXN000558,Metro Fashion Order 30,P0009,S003,3,81410,8021,02-Mar-2026 08.10.21 AM,Cash,Online
TXN000559,Value Mobile Order 81,P0016,S005,4,21630,2090,25-Jan-2026 07.45.35 AM,Net Banking,Store
TXN000560,Fresh Groceries Order 39,P0002,S003,1,76472,1766,14-Jan-2026 08.24.58 PM,Card,Online
TXN000561,Mega Mobile Order 26,P0002,S001,2,14785,2091,12-Feb-2026 04.57.49 AM,Cash,Store
TXN000562,Urban Groceries Order 8,P0012,S003,4,78239,8419,07-Feb-2026 10.39.29 PM,UPI,Online
TXN000563,Fresh Electronics Order 65,P0016,S004,2,41881,6128,05-Jan-2026 01.34.25 AM,Card,Online
TXN000564,Value Groceries Order 45,P0016,S003,3,107994,4356,23-Mar-2026 07.36.11 AM,Cash,Store
TXN000565,Prime Groceries Order 78,P0008,S003,1,40262,3913,19-Feb-2026 12.58.03 PM,Net Banking,Store
TXN000566,Mega Appliances Order 49,P0005,S002,4,25481,3624,31-Mar-2026 03.43.28 AM,Card,Online
TXN000567,Elite Lifestyle Order 99,P0019,S005,3,74227,4378,19-Jan-2026 07.41.08 AM,UPI,Online
TXN000568,Elite Fashion Order 86,P0005,S004,3,24644,1992,30-Jan-2026 01.57.18 AM,UPI,Store
TXN000569,Metro Electronics Order 21,P0003,S005,1,79857,6207,28-Feb-2026 12.03.20 AM,Cash,Store
TXN000570,Fresh Electronics Order 85,P0009,S005,3,18593,1713,30-Jan-2026 04.30.23 PM,UPI,Online
TXN000571,Value Mobile Order 81,P0005,S003,5,13690,273,25-Mar-2026 12.53.01 PM,UPI,Store
TXN000572,Fresh Lifestyle Order 92,P0008,S004,2,93236,4970,07-Mar-2026 08.46.49 PM,UPI,Store
TXN000573,Modern Mobile Order 93,P0018,S004,2,107192,7948,07-Mar-2026 12.14.12 PM,UPI,Store
TXN000574,Smart Fashion Order 79,P0009,S002,1,70780,8628,12-Jan-2026 12.03.17 AM,Cash,Store
TXN000575,Quick Furniture Order 48,P0011,S004,1,106791,12797,25-Feb-2026 06.26.16 AM,Net Banking,Online
TXN000576,Quick Appliances Order 97,P0013,S004,1,47180,3790,30-Jan-2026 08.55.25 AM,Card,Online
TXN000577,Quick Groceries Order 76,P0014,S003,1,106917,7114,06-Jan-2026 03.14.20 PM,Cash,Online
TXN000578,Royal Electronics Order 11,P0001,S004,2,49928,1932,06-Mar-2026 08.06.38 AM,Cash,Store
TXN000579,Smart Mobile Order 80,P0019,S005,5,16609,1756,08-Jan-2026 02.02.28 AM,Cash,Online
TXN000580,Quick Groceries Order 91,P0015,S005,2,62224,4977,30-Mar-2026 09.47.59 AM,Cash,Online
TXN000581,Urban Electronics Order 87,P0003,S004,1,88415,1488,11-Mar-2026 01.11.15 PM,Card,Store
TXN000582,Fresh Mobile Order 1,P0010,S005,5,51600,1326,12-Jan-2026 01.22.42 AM,Card,Online
TXN000583,Quick Electronics Order 27,P0010,S003,5,24368,575,20-Jan-2026 08.00.45 PM,Net Banking,Online
TXN000584,Global Fashion Order 56,P0010,S005,5,45968,4611,03-Feb-2026 05.15.14 PM,Net Banking,Store
TXN000585,Smart Mobile Order 80,P0017,S002,2,19487,2235,10-Feb-2026 12.16.49 AM,Net Banking,Online
TXN000586,Modern Mobile Order 93,P0001,S001,5,21961,1933,31-Jan-2026 11.10.57 PM,Net Banking,Online
TXN000587,Royal Electronics Order 72,P0019,S002,1,101779,5739,04-Feb-2026 01.48.28 AM,Card,Online
TXN000588,Mega Appliances Order 89,P0010,S003,4,51235,5096,10-Jan-2026 08.39.27 PM,UPI,Store
TXN000589,Mega Mobile Order 26,P0004,S001,1,27599,201,07-Mar-2026 05.37.29 AM,Cash,Store
TXN000590,Elite Accessories Order 13,P0016,S002,5,25611,3276,21-Feb-2026 10.09.07 PM,Cash,Online
TXN000591,Royal Electronics Order 72,P0015,S003,2,99812,14039,03-Feb-2026 11.24.50 PM,UPI,Online
TXN000592,Metro Electronics Order 21,P0010,S002,2,2894,2,28-Jan-2026 06.32.45 PM,Cash,Store
TXN000593,Fresh Electronics Order 65,P0008,S004,5,87541,12802,09-Jan-2026 03.59.09 AM,UPI,Store
TXN000594,Urban Electronics Order 62,P0016,S005,5,61867,4121,15-Jan-2026 03.22.56 AM,Cash,Online
TXN000595,Global Fashion Order 56,P0004,S005,4,83366,7440,31-Mar-2026 10.08.20 AM,Net Banking,Online
TXN000596,Mega Mobile Order 26,P0011,S003,5,11346,372,04-Feb-2026 05.30.32 PM,Card,Store
TXN000597,Mega Groceries Order 10,P0002,S003,1,109461,14549,03-Feb-2026 08.39.34 PM,Card,Store
TXN000598,Quick Appliances Order 82,P0019,S005,4,5685,254,20-Mar-2026 08.18.25 AM,Cash,Online
TXN000599,Mega Appliances Order 49,P0010,S005,3,61439,3166,13-Mar-2026 12.03.31 AM,Cash,Online
TXN000600,Metro Electronics Order 67,P0006,S004,1,9613,1400,06-Feb-2026 12.17.53 AM,UPI,Online
TXN000601,Fresh Lifestyle Order 92,P0006,S004,4,109295,12367,21-Jan-2026 11.58.11 AM,UPI,Online
TXN000602,Metro Electronics Order 67,P0010,S001,2,14887,1330,17-Mar-2026 08.31.28 AM,Net Banking,Online
TXN000603,Mega Mobile Order 26,P0015,S003,1,24124,602,01-Feb-2026 12.12.45 PM,Cash,Store
TXN000604,Fresh Groceries Order 39,P0007,S001,4,58981,8311,26-Jan-2026 09.33.07 PM,Cash,Store
TXN000605,Smart Electronics Order 66,P0004,S002,2,37711,3712,24-Jan-2026 11.43.25 PM,Net Banking,Store
TXN000606,Smart Lifestyle Order 16,P0002,S004,4,3249,248,09-Feb-2026 03.07.13 PM,Cash,Online
TXN000607,Urban Groceries Order 8,P0011,S001,5,79857,1688,12-Mar-2026 09.01.50 AM,UPI,Online
TXN000608,Prime Mobile Order 90,P0007,S001,4,74307,7865,09-Jan-2026 02.35.53 AM,Card,Online
TXN000609,Mega Mobile Order 26,P0007,S002,2,93704,9739,17-Feb-2026 01.16.25 AM,Card,Store
TXN000610,Metro Groceries Order 24,P0003,S005,5,91982,7263,29-Mar-2026 02.41.15 PM,Card,Online
TXN000611,Elite Lifestyle Order 99,P0005,S001,4,44610,2808,15-Feb-2026 12.22.22 AM,Card,Store
TXN000612,Modern Lifestyle Order 58,P0013,S003,5,106133,11196,05-Jan-2026 03.27.09 PM,Cash,Store
TXN000613,Value Electronics Order 98,P0018,S002,4,8938,561,26-Jan-2026 09.44.45 AM,Net Banking,Store
TXN000614,Elite Appliances Order 73,P0014,S002,3,17056,1161,05-Feb-2026 04.36.57 PM,Card,Store
TXN000615,Mega Mobile Order 26,P0020,S002,1,26574,3837,08-Jan-2026 09.30.13 AM,Card,Store
TXN000616,Value Groceries Order 45,P0018,S002,1,29262,235,03-Jan-2026 07.45.53 PM,UPI,Online
TXN000617,Smart Lifestyle Order 16,P0014,S001,2,32032,4319,09-Mar-2026 02.30.40 PM,Card,Online
TXN000618,Metro Fashion Order 36,P0018,S004,2,17449,796,10-Feb-2026 05.44.54 AM,Net Banking,Online
TXN000619,Urban Electronics Order 87,P0002,S003,3,12967,1501,27-Feb-2026 12.44.44 PM,Net Banking,Store
TXN000620,Prime Mobile Order 90,P0011,S004,1,630,54,12-Feb-2026 02.14.31 AM,Card,Store
TXN000621,Urban Electronics Order 62,P0004,S003,1,110962,9586,10-Feb-2026 06.07.21 AM,UPI,Online
TXN000622,Fresh Furniture Order 53,P0012,S003,1,117850,16624,21-Mar-2026 10.15.09 PM,UPI,Store
TXN000623,Urban Electronics Order 62,P0012,S004,1,117141,3582,12-Mar-2026 05.35.19 AM,Net Banking,Online
TXN000624,Mega Groceries Order 10,P0007,S004,1,82706,5060,17-Jan-2026 08.47.29 PM,Cash,Online
TXN000625,Quick Appliances Order 97,P0010,S003,2,61349,2251,06-Mar-2026 12.41.15 PM,Cash,Online
TXN000626,Quick Fashion Order 41,P0012,S002,3,63887,5014,13-Feb-2026 04.14.39 AM,Net Banking,Store
TXN000627,Value Fashion Order 95,P0005,S003,1,48859,4425,11-Feb-2026 07.17.07 PM,UPI,Online
TXN000628,Elite Furniture Order 54,P0004,S001,5,55499,2498,04-Jan-2026 10.01.05 PM,Crypto,Online
TXN000629,Elite Lifestyle Order 99,P0020,S004,5,63621,1177,02-Jan-2026 10.10.15 AM,Card,Store
TXN000630,Fresh Accessories Order 50,P0010,S004,4,94846,12654,05-Mar-2026 04.44.52 AM,Cash,Online
TXN000631,Urban Lifestyle Order 74,P0002,S003,1,103118,10613,07-Mar-2026 09.44.40 PM,Net Banking,Store
TXN000632,Fresh Mobile Order 1,P0001,S003,4,79188,11618,24-Mar-2026 09.56.13 PM,Card,Store
TXN000633,Quick Accessories Order 29,P0011,S001,4,111407,14774,24-Jan-2026 08.12.39 PM,UPI,Online
TXN000634,Value Accessories Order 12,P0009,S002,5,37245,2530,28-Feb-2026 08.07.47 PM,UPI,Online
TXN000635,Quick Furniture Order 48,P0009,S005,3,107009,14007,31-Mar-2026 03.47.56 PM,Card,Online
TXN000636,Royal Furniture Order 57,P0007,S004,2,19693,34,21-Feb-2026 09.44.59 AM,Card,Online
TXN000637,Quick Appliances Order 97,P0013,S005,4,39842,846,23-Feb-2026 02.00.24 PM,Net Banking,Store
TXN000638,Smart Electronics Order 66,P0006,S005,1,76909,4386,09-Mar-2026 03.32.10 PM,Card,Store
TXN000639,Elite Accessories Order 13,P0010,S005,3,95663,8810,28-Jan-2026 01.00.02 PM,UPI,Online
TXN000640,Global Electronics Order 9,P0012,S004,3,56340,4664,25-Mar-2026 03.43.07 AM,Cash,Online
TXN000641,Royal Lifestyle Order 32,P0015,S004,1,27493,2145,01-Mar-2026 04.16.55 PM,Card,Online
TXN000642,Fresh Lifestyle Order 92,P0011,S003,3,48189,4359,04-Feb-2026 07.20.59 AM,Cash,Store
TXN000643,Metro Electronics Order 21,P0001,S005,3,62216,910,19-Jan-2026 11.12.21 PM,Cash,Online
TXN000644,Quick Groceries Order 91,P0019,S003,3,81648,8860,10-Feb-2026 01.10.51 AM,Cash,Online
TXN000645,Elite Electronics Order 52,P0011,S002,5,103029,36,17-Feb-2026 10.36.10 PM,UPI,Online
TXN000646,Quick Appliances Order 97,P0011,S005,5,53403,2928,04-Mar-2026 05.25.34 PM,UPI,Online
TXN000647,Modern Accessories Order 20,P0008,S003,5,34179,1803,01-Feb-2026 08.02.49 AM,UPI,Online
TXN000648,Metro Fashion Order 30,P0011,S001,4,4895,644,26-Mar-2026 06.58.23 AM,Net Banking,Store
TXN000649,Quick Appliances Order 82,P0011,S004,4,44752,5974,08-Jan-2026 02.53.17 PM,UPI,Online
TXN000650,Fresh Mobile Order 31,P0018,S004,5,64738,6669,26-Feb-2026 01.27.21 PM,Cash,Store
TXN000651,Prime Fashion Order 19,P0011,S005,3,67974,4786,09-Mar-2026 08.21.36 AM,UPI,Store
TXN000652,Metro Electronics Order 43,P0005,S003,1,19710,1450,12-Jan-2026 07.17.06 PM,UPI,Store
TXN000653,Metro Lifestyle Order 55,P0005,S002,5,112840,938,09-Mar-2026 11.20.49 AM,Cash,Online
TXN000654,Value Groceries Order 25,P0004,S004,3,68454,2864,03-Jan-2026 04.53.48 PM,UPI,Store
TXN000655,Fresh Electronics Order 85,P0007,S002,1,6043,82,01-Feb-2026 09.56.06 AM,Net Banking,Store
TXN000656,Prime Mobile Order 90,P0018,S005,4,76711,10502,02-Feb-2026 08.42.23 AM,Net Banking,Store
TXN000657,Metro Fashion Order 36,P0008,S004,1,91318,1314,17-Mar-2026 02.48.09 PM,Card,Store
TXN000658,Royal Furniture Order 57,P0019,S004,3,26452,1703,06-Feb-2026 09.56.07 PM,Card,Store
TXN000659,Global Electronics Order 9,P0005,S001,1,59600,8819,19-Jan-2026 03.58.03 PM,Card,Store
TXN000660,Elite Accessories Order 2,P0014,S005,1,63308,4106,21-Jan-2026 02.34.41 AM,Cash,Store
TXN000661,Urban Lifestyle Order 74,P0010,S004,3,97765,2666,14-Mar-2026 06.50.46 AM,Card,Online
TXN000662,Fresh Lifestyle Order 92,P0012,S001,5,50311,1628,24-Jan-2026 02.42.09 AM,Card,Online
TXN000663,Modern Lifestyle Order 17,P0020,S002,2,84964,7155,12-Jan-2026 10.21.07 PM,Card,Store
TXN000664,Quick Fashion Order 41,P0008,S004,5,79298,2367,06-Mar-2026 12.07.32 AM,Net Banking,Online
TXN000665,Quick Electronics Order 27,P0003,S003,4,6947,329,27-Jan-2026 11.58.54 PM,Card,Online
TXN000666,Quick Furniture Order 48,P0018,S003,1,111834,5876,13-Mar-2026 12.43.23 AM,Card,Online
TXN000667,Elite Mobile Order 83,P0014,S003,4,39768,1393,09-Feb-2026 12.13.16 AM,Net Banking,Online
TXN000668,Urban Furniture Order 7,P0002,S002,1,97257,10459,22-Feb-2026 11.45.58 PM,Cash,Online
TXN000669,Fresh Mobile Order 1,P0016,S003,4,72160,5720,16-Jan-2026 07.26.25 PM,Cash,Store
TXN000670,Fresh Electronics Order 65,P0013,S004,5,119121,483,16-Mar-2026 09.12.36 AM,Card,Online
TXN000671,Global Fashion Order 56,P0020,S003,3,42905,3386,26-Mar-2026 10.28.10 PM,Cash,Store
TXN000672,Modern Lifestyle Order 17,P0018,S001,3,92425,12706,03-Mar-2026 02.53.14 AM,Cash,Store
TXN000673,Fresh Accessories Order 50,P0007,S001,2,9793,173,13-Mar-2026 01.24.28 PM,Card,Online
TXN000674,Quick Electronics Order 27,P0008,S004,3,66958,677,25-Jan-2026 01.21.22 AM,Cash,Online
TXN000675,Metro Electronics Order 67,P0009,S005,3,6796,70,02-Jan-2026 09.57.51 AM,Net Banking,Online
TXN000676,Prime Groceries Order 33,P0002,S002,4,57233,4458,22-Feb-2026 07.23.50 PM,UPI,Online
TXN000677,Quick Mobile Order 47,P0010,S004,5,8856,713,15-Feb-2026 05.18.42 PM,Card,Online
TXN000678,Modern Lifestyle Order 17,P0007,S001,1,20198,1637,18-Mar-2026 04.26.06 AM,Net Banking,Store
TXN000679,Elite Accessories Order 2,P0001,S003,3,105369,10425,01-Mar-2026 12.39.27 PM,Cash,Store
TXN000680,Global Fashion Order 56,P0001,S001,4,68136,7330,25-Feb-2026 08.40.28 AM,Card,Online
TXN000681,Smart Groceries Order 6,P0004,S002,5,8534,166,07-Mar-2026 10.33.26 AM,Card,Online
TXN000682,Royal Electronics Order 72,P0019,S002,3,81762,6863,01-Feb-2026 02.23.17 AM,UPI,Online
TXN000683,Value Furniture Order 70,P0005,S005,3,18558,1488,01-Apr-2026 09.56.19 PM,Card,Online
TXN000684,Royal Groceries Order 59,P0002,S003,2,119435,5719,13-Mar-2026 03.12.36 PM,Card,Online
TXN000685,Modern Lifestyle Order 58,P0002,S004,1,92103,6894,25-Feb-2026 08.53.47 PM,Card,Online
TXN000686,Global Electronics Order 9,P0007,S005,2,34648,2842,22-Mar-2026 02.35.18 PM,Cash,Online
TXN000687,Mega Appliances Order 89,P0003,S005,5,21111,1316,18-Jan-2026 03.30.34 AM,Cash,Store
TXN000688,Smart Furniture Order 63,P0019,S001,3,115667,8234,18-Mar-2026 09.32.37 AM,Cash,Online
TXN000689,Mega Appliances Order 49,P0007,S003,4,48399,5017,26-Feb-2026 03.53.51 AM,Net Banking,Online
TXN000690,Smart Groceries Order 6,P0005,S001,2,92262,2637,15-Feb-2026 11.38.42 PM,UPI,Online
TXN000691,Metro Lifestyle Order 44,P0007,S005,5,36529,1236,19-Feb-2026 01.47.54 PM,UPI,Store
TXN000692,Value Fashion Order 4,P0017,S004,4,23782,2798,15-Mar-2026 02.17.00 PM,UPI,Store
TXN000693,Modern Lifestyle Order 58,P0003,S004,4,56334,5856,10-Feb-2026 01.11.51 AM,Cash,Store
TXN000694,Metro Lifestyle Order 55,P0004,S001,3,51153,4882,05-Mar-2026 04.31.05 PM,Card,Store
TXN000695,Global Fashion Order 56,P0015,S002,4,100846,5089,10-Jan-2026 10.18.25 AM,Cash,Store
TXN000696,Global Mobile Order 69,P0007,S002,1,21981,3086,04-Feb-2026 11.16.27 AM,Cash,Store
TXN000697,Value Accessories Order 12,P0011,S003,2,35554,4395,01-Feb-2026 03.28.53 AM,UPI,Online
TXN000698,Quick Fashion Order 41,P0012,S003,5,68180,9002,10-Feb-2026 08.59.49 AM,UPI,Online
TXN000699,Royal Electronics Order 72,P0008,S005,1,70597,1248,06-Mar-2026 10.50.34 AM,UPI,Online
TXN000700,Modern Lifestyle Order 58,P0018,S004,2,65517,3714,14-Feb-2026 08.56.29 PM,Cash,Store
TXN000701,Quick Appliances Order 97,P0015,S003,3,103821,8946,16-Jan-2026 10.27.13 PM,Net Banking,Store
TXN000702,Mega Appliances Order 89,P0001,S001,4,6729,66,25-Mar-2026 02.59.46 PM,UPI,Store
TXN000703,Value Lifestyle Order 61,P0005,S004,3,62265,2170,31-Mar-2026 10.02.42 PM,Cash,Online
TXN000704,Value Fashion Order 95,P0005,S003,1,118159,12331,25-Mar-2026 07.01.51 PM,Card,Store
TXN000705,Modern Mobile Order 93,P0015,S001,5,19691,38,29-Mar-2026 02.43.21 PM,UPI,Store
TXN000706,Modern Lifestyle Order 18,P0011,S003,2,119487,2877,11-Jan-2026 04.42.22 AM,Net Banking,Store
TXN000707,Fresh Appliances Order 15,P0005,S002,1,106675,9171,01-Feb-2026 05.50.46 AM,UPI,Store
TXN000708,Smart Mobile Order 80,P0002,S004,4,31247,4657,18-Feb-2026 09.39.04 AM,Cash,Store
TXN000709,Elite Mobile Order 14,P0008,S004,1,92595,1510,20-Feb-2026 05.13.46 PM,Card,Store
TXN000710,Metro Fashion Order 30,P0005,S004,1,1214,105,05-Feb-2026 08.29.25 AM,Card,Store
TXN000711,Value Mobile Order 81,P0007,S005,2,70373,6460,15-Mar-2026 05.45.35 PM,UPI,Store
TXN000712,Quick Appliances Order 82,P0014,S002,4,63075,7578,03-Mar-2026 05.19.20 PM,Cash,Online
TXN000713,Metro Lifestyle Order 55,P0010,S004,5,51867,3108,28-Jan-2026 07.53.39 AM,Net Banking,Online
TXN000714,Elite Fashion Order 86,P0011,S001,5,95288,9779,09-Feb-2026 10.25.04 PM,UPI,Online
TXN000715,Elite Fashion Order 96,P0014,S005,5,56874,8477,02-Jan-2026 04.07.50 PM,Net Banking,Online
